id,video_id,frame,bb_left,bb_top,bb_width,bb_height,class_id
3122,10,64,1379,237,47,81,0
3123,10,64,1428,538,68,197,0
3124,10,64,1141,914,137,166,1
3125,10,65,1310,244,60,113,0
3126,10,65,1620,267,49,102,1
3127,10,65,1367,236,46,81,0
3128,10,65,1428,539,68,197,0
3129,10,65,1162,945,137,135,1
3130,10,66,1318,243,52,113,0
3131,10,66,1614,278,49,102,1
3132,10,66,1352,236,46,82,0
3133,10,66,1500,187,43,73,0
3134,10,66,1428,539,68,197,0
3135,10,67,1319,243,49,114,0
3136,10,67,1587,301,49,102,1
3137,10,67,1331,235,49,85,0
3138,10,67,1495,188,43,74,0
3139,10,67,1428,539,68,197,0
3140,10,68,1310,243,57,114,0
3141,10,68,1311,234,51,85,0
3142,10,68,1490,189,44,76,0
3143,10,68,1428,539,68,197,0
3144,10,69,1319,243,48,115,0
3145,10,69,1298,234,47,85,0
3146,10,69,1485,191,44,79,0
3147,10,69,1428,539,68,197,0
3148,10,70,1316,243,51,114,0
3149,10,70,1285,229,56,88,0
3150,10,70,1480,192,45,80,0
3151,10,70,1428,539,68,197,0
3152,10,71,1311,242,56,114,0
3153,10,71,1259,231,57,90,0
3154,10,71,1482,196,45,82,0
3155,10,71,1428,539,68,197,0
3156,10,72,1316,242,51,114,0
3157,10,72,1256,231,57,90,0
3158,10,72,1482,197,45,82,0
3159,10,72,1428,539,69,197,0
3160,10,73,1316,242,52,115,0
3161,10,73,1252,231,58,90,0
3162,10,73,1480,196,45,81,0
3163,10,73,1428,539,69,197,0
3164,10,74,1310,242,58,115,0
3165,10,74,1249,231,58,91,0
3166,10,74,1503,221,45,81,0
3167,10,74,1428,539,70,197,0
3168,10,75,1310,242,59,115,0
3169,10,75,1246,231,59,91,0
3170,10,75,1510,229,45,81,0
3171,10,75,1428,539,70,197,0
3172,10,76,1311,242,58,111,0
3173,10,76,1244,231,59,91,0
3174,10,76,1428,539,70,198,0
3175,10,77,1312,242,57,103,0
3176,10,77,1244,231,59,91,0
3177,10,77,1427,539,71,198,0
3178,10,78,1314,242,55,96,0
3179,10,78,1244,231,59,91,0
3180,10,78,1427,539,71,198,0
3181,10,79,1316,242,53,88,0
3182,10,79,1244,231,59,91,0
3183,10,79,1427,539,72,198,0
3184,10,80,1317,242,51,80,0
3185,10,80,1244,231,59,91,0
3186,10,80,1427,539,72,198,0
3187,10,81,1310,244,50,78,0
3188,10,81,1244,231,59,91,0
3189,10,81,1427,539,72,198,0
3190,10,82,1427,539,72,198,0
3191,10,83,1427,539,72,198,0
3192,10,84,1426,539,72,198,0
3193,10,85,1426,539,71,197,0
3194,10,86,1316,295,50,104,0
3195,10,86,1418,308,62,110,0
3196,10,86,1434,229,50,90,0
3197,10,86,1426,540,71,197,0
3198,10,87,1317,289,52,102,0
3199,10,87,1399,314,62,113,0
3200,10,87,1431,235,50,91,0
3201,10,87,1426,540,71,197,0
3202,10,88,1319,284,54,100,0
3203,10,88,1385,318,63,115,0
3204,10,88,1430,238,51,92,0
3205,10,88,1426,540,71,197,0
3206,10,89,1320,279,56,99,0
3207,10,89,1371,322,63,117,0
3208,10,89,1429,240,51,93,0
3209,10,89,1426,540,71,197,0
3210,10,90,1322,274,58,97,0
3211,10,90,1357,325,64,120,0
3212,10,90,1428,243,52,93,0
3213,10,90,1426,540,70,196,0
3214,10,91,1327,269,58,95,0
3215,10,91,1344,329,64,122,0
3216,10,91,1427,246,52,94,0
3217,10,91,1426,540,70,196,0
3218,10,92,1335,264,55,93,0
3219,10,92,1332,334,65,123,0
3220,10,92,1425,249,52,95,0
3221,10,92,1427,540,70,196,0
3222,10,93,1343,260,53,91,0
3223,10,93,1320,339,66,125,0
3224,10,93,1424,252,52,97,0
3225,10,93,1427,540,69,196,0
3226,10,94,1351,255,50,90,0
3227,10,94,1308,344,67,127,0
3228,10,94,1423,255,53,97,0
3229,10,94,1427,539,69,196,0
3230,10,95,1359,250,48,88,0
3231,10,95,1297,348,67,128,0
3232,10,95,1422,258,53,98,0
3233,10,95,1428,539,69,197,0
3234,10,96,1367,246,46,86,0
3235,10,96,1286,353,68,130,0
3236,10,96,1420,261,53,100,0
3237,10,96,1428,539,68,197,0
3238,10,97,1373,242,44,86,0
3239,10,97,1275,359,67,133,0
3240,10,97,1417,265,53,101,0
3241,10,97,1429,539,68,197,0
3242,10,98,1379,238,43,85,0
3243,10,98,1265,365,67,135,0
3244,10,98,1415,268,53,102,0
3245,10,98,1429,539,68,197,0
3246,10,99,1386,233,42,85,0
3247,10,99,1254,370,66,138,0
3248,10,99,1412,271,53,103,0
3249,10,99,1429,539,67,197,0
3250,10,100,1244,376,66,140,0
3251,10,100,1410,275,53,104,0
3252,10,100,1429,539,67,197,0
3253,10,101,1232,382,67,143,0
3254,10,101,1407,278,54,105,0
3255,10,101,1430,539,68,197,0
3256,10,102,1218,388,69,143,0
3257,10,102,1404,282,55,106,0
3258,10,102,1429,539,70,197,0
3259,10,103,1205,394,71,143,0
3260,10,103,1400,285,55,107,0
3261,10,103,1429,539,72,198,0
3262,10,104,1192,396,73,148,0
3263,10,104,1397,289,56,109,0
3264,10,104,1429,539,74,198,0
3265,10,105,1178,406,75,144,0
3266,10,105,1393,293,57,110,0
3267,10,105,1429,538,76,198,0
3268,10,106,1179,412,62,146,0
3269,10,106,1389,297,58,110,0
3270,10,106,1429,538,77,198,0
3271,10,107,1151,418,75,148,0
3272,10,107,1385,301,58,111,0
3273,10,107,1429,538,77,199,0
3274,10,108,1424,205,41,77,0
3275,10,108,1137,425,74,151,0
3276,10,108,1380,305,59,112,0
3277,10,108,1429,537,77,199,0
3278,10,109,1123,432,73,153,0
3279,10,109,1377,307,60,112,0
3280,10,109,1429,537,77,199,0
3281,10,110,1432,198,41,76,0
3282,10,110,1109,438,73,156,0
3283,10,110,1370,313,60,113,0
3284,10,110,1429,537,77,200,0
3285,10,111,1437,195,41,75,0
3286,10,111,1094,444,73,158,0
3287,10,111,1366,318,61,114,0
3288,10,111,1429,536,78,200,0
3289,10,112,1080,450,74,160,0
3290,10,112,1361,322,62,115,0
3291,10,112,1430,536,79,200,0
3292,10,113,1066,456,75,162,0
3293,10,113,1356,327,63,117,0
3294,10,113,1431,536,80,200,0
3295,10,114,1051,458,76,168,0
3296,10,114,1351,328,64,124,0
3297,10,114,1432,536,81,200,0
3298,10,115,1037,467,77,167,0
3299,10,115,1346,336,65,121,0
3300,10,115,1433,536,82,200,0
3301,10,116,1021,473,79,167,0
3302,10,116,1340,334,66,122,0
3303,10,116,1433,536,82,200,0
3304,10,117,1005,480,81,167,0
3305,10,117,1334,347,67,123,0
3306,10,117,1431,536,84,200,0
3307,10,118,989,486,84,166,0
3308,10,118,1328,353,69,124,0
3309,10,118,1430,536,85,200,0
3310,10,119,973,493,87,167,0
3311,10,119,1321,359,70,126,0
3312,10,119,1428,536,86,201,0
3313,10,120,957,500,89,165,0
3314,10,120,1315,364,71,127,0
3315,10,120,1427,536,87,201,0
3316,10,121,944,506,92,166,0
3317,10,121,1309,370,72,128,0
3318,10,121,1426,536,87,201,0
3319,10,122,935,511,94,168,0
3320,10,122,1303,377,73,128,0
3321,10,122,1426,535,88,201,0
3322,10,123,926,517,96,171,0
3323,10,123,1298,383,73,129,0
3324,10,123,1426,535,88,201,0
3325,10,124,917,522,97,174,0
3326,10,124,1292,386,74,134,0
3327,10,124,1426,535,89,201,0
3328,10,125,908,527,99,176,0
3329,10,125,1286,396,74,130,0
3330,10,125,1426,535,89,202,0
3331,10,126,902,532,100,181,0
3332,10,126,1279,398,75,133,0
3333,10,126,1426,535,89,201,0
3334,10,127,899,534,100,187,0
3335,10,127,1271,411,77,138,0
3336,10,127,1427,535,88,201,0
3337,10,128,896,537,100,194,0
3338,10,128,1263,420,79,143,0
3339,10,128,1428,535,87,201,0
3340,10,129,893,540,99,200,0
3341,10,129,1256,428,81,147,0
3342,10,129,1429,536,86,201,0
3343,10,130,890,543,99,207,0
3344,10,130,1248,437,83,151,0
3345,10,130,1430,536,85,200,0
3346,10,131,890,544,98,210,0
3347,10,131,1240,446,85,155,0
3348,10,131,1430,535,85,201,0
3349,10,132,893,544,95,210,0
3350,10,132,1233,456,87,158,0
3351,10,132,1428,534,87,202,0
3352,10,133,896,545,92,210,0
3353,10,133,1226,466,90,160,0
3354,10,133,1427,533,88,203,0
3355,10,134,900,545,89,210,0
3356,10,134,1219,466,92,173,0
3357,10,134,1426,533,89,204,0
3358,10,135,903,545,86,210,0
3359,10,135,1211,485,94,166,0
3360,10,135,1425,532,91,205,0
3361,10,136,904,545,77,200,0
3362,10,136,1214,482,86,169,0
3363,10,136,1410,522,95,205,0
3364,10,137,902,545,87,210,0
3365,10,137,1198,504,96,176,0
3366,10,137,1411,533,103,205,0
3367,10,138,902,545,87,210,0
3368,10,138,1198,511,96,168,0
3369,10,138,1411,533,103,205,0
3370,11,1,1226,474,95,169,1
3371,11,1,1110,291,60,115,1
3372,11,1,733,163,42,75,1
3373,11,1,334,551,103,164,1
3374,11,2,1248,495,98,177,1
3375,11,2,1113,296,61,116,1
3376,11,2,738,159,41,74,1
3377,11,2,352,534,100,161,1
3378,11,3,1261,506,102,186,1
3379,11,3,1115,300,62,118,1
3380,11,3,743,155,41,73,1
3381,11,3,370,516,98,157,1
3382,11,4,1292,537,105,194,1
3383,11,4,1118,305,63,119,1
3384,11,4,395,485,96,154,1
3385,11,5,1314,564,108,202,1
3386,11,5,1121,310,64,121,1
3387,11,5,411,467,94,150,1
3388,11,6,1341,590,112,210,1
3389,11,6,1124,315,65,122,1
3390,11,6,432,450,92,147,1
3391,11,7,1364,606,115,219,1
3392,11,7,1127,320,66,124,1
3393,11,7,446,435,90,143,1
3394,11,8,1397,632,116,213,1
3395,11,8,1130,325,67,125,1
3396,11,8,464,421,87,140,1
3397,11,9,1433,665,115,217,1
3398,11,9,1132,329,68,126,1
3399,11,9,476,403,85,136,1
3400,11,10,1445,687,126,221,1
3401,11,10,1135,334,68,128,1
3402,11,10,492,392,83,132,1
3403,11,11,1138,339,69,129,1
3404,11,11,510,374,81,129,1
3405,11,12,1139,342,70,131,1
3406,11,12,521,363,79,126,1
3407,11,13,1140,344,71,134,1
3408,11,13,533,352,77,123,1
3409,11,14,1142,347,72,136,1
3410,11,14,545,337,75,120,1
3411,11,15,1143,349,73,138,1
3412,11,15,557,328,73,116,1
3413,11,16,1690,967,137,113,1
3414,11,16,1144,352,73,140,1
3415,11,16,574,310,71,113,1
3416,11,17,1747,1017,79,64,1
3417,11,17,1145,354,74,142,1
3418,11,17,585,299,69,110,1
3419,11,18,1146,357,75,144,1
3420,11,18,594,294,67,107,1
3421,11,19,1147,359,76,146,1
3422,11,19,609,281,66,104,1
3423,11,20,1149,362,77,149,1
3424,11,20,616,278,64,101,1
3425,11,21,1150,364,77,151,1
3426,11,21,627,267,62,98,1
3427,11,22,1149,365,78,151,1
3428,11,22,635,260,60,96,1
3429,11,23,1149,365,79,151,1
3430,11,23,642,253,59,94,1
3431,11,24,1148,366,80,152,1
3432,11,24,650,239,58,93,1
3433,11,25,1147,366,80,152,1
3434,11,25,657,239,57,91,1
3435,11,26,1147,367,81,152,1
3436,11,26,664,233,55,89,1
3437,11,27,1146,367,82,152,1
3438,11,27,672,227,54,87,1
3439,11,28,1146,368,83,153,1
3440,11,28,679,220,53,85,1
3441,11,29,1145,368,83,153,1
3442,11,29,686,213,52,83,1
3443,11,30,1144,369,84,153,1
3444,11,30,694,207,50,82,1
3445,11,31,262,684,124,225,1
3446,11,31,1144,369,85,154,1
3447,11,31,701,200,49,80,1
3448,11,32,286,660,120,218,1
3449,11,32,1144,369,85,154,1
3450,11,32,706,195,48,80,1
3451,11,33,322,611,117,210,1
3452,11,33,1144,369,85,154,1
3453,11,33,710,189,47,79,1
3454,11,34,352,594,109,194,1
3455,11,34,1144,369,85,154,1
3456,11,34,715,184,47,77,1
3457,11,35,387,562,109,190,1
3458,11,35,1144,369,86,154,1
3459,11,35,1015,166,41,76,1
3460,11,35,721,173,46,76,1
3461,11,36,407,536,105,188,1
3462,11,36,1144,369,86,155,1
3463,11,36,1018,170,41,78,1
3464,11,36,724,174,45,75,1
3465,11,37,426,525,101,170,1
3466,11,37,1144,369,86,155,1
3467,11,37,1022,174,42,79,1
3468,11,37,729,168,44,74,1
3469,11,38,453,494,97,175,1
3470,11,38,1144,369,86,155,1
3471,11,38,1025,179,42,81,1
3472,11,38,733,163,43,73,1
3473,11,39,479,479,93,167,1
3474,11,39,1144,369,86,155,1
3475,11,39,1029,183,43,82,1
3476,11,39,739,155,43,72,1
3477,11,40,494,457,89,159,1
3478,11,40,1144,369,87,155,1
3479,11,40,1032,188,43,85,1
3480,11,40,742,153,42,71,1
3481,11,41,505,445,85,152,1
3482,11,41,1144,369,87,155,1
3483,11,41,1036,192,44,87,1
3484,11,41,747,147,41,70,1
3485,11,42,514,431,83,148,1
3486,11,42,1144,369,87,155,1
3487,11,42,1038,197,45,87,1
3488,11,43,524,416,81,144,1
3489,11,43,1144,369,87,155,1
3490,11,43,1041,202,45,87,1
3491,11,44,534,399,79,141,1
3492,11,44,1144,369,87,155,1
3493,11,44,1044,207,46,89,1
3494,11,45,547,379,77,137,1
3495,11,45,1144,369,87,155,1
3496,11,45,1052,213,47,89,1
3497,11,46,554,358,75,133,1
3498,11,46,1144,369,87,155,1
3499,11,46,1054,216,48,91,1
3500,11,47,567,352,73,129,1
3501,11,47,1144,369,87,155,1
3502,11,47,1057,223,49,91,1
3503,11,48,576,335,71,126,1
3504,11,48,1144,369,88,155,1
3505,11,48,1059,226,50,93,1
3506,11,49,582,329,68,122,1
3507,11,49,1144,369,88,155,1
3508,11,49,1060,231,51,92,1
3509,11,50,592,314,66,118,1
3510,11,50,1144,369,88,155,1
3511,11,50,1063,237,52,94,1
3512,11,51,601,300,64,114,1
3513,11,51,1144,369,88,155,1
3514,11,51,1062,242,53,94,1
3515,11,52,609,293,63,112,1
3516,11,52,1144,370,88,155,1
3517,11,52,1060,246,54,97,1
3518,11,53,616,285,62,110,1
3519,11,53,1144,370,88,155,1
3520,11,53,1060,252,54,98,1
3521,11,54,623,278,60,107,1
3522,11,54,1144,370,88,154,1
3523,11,54,1060,256,55,99,1
3524,11,55,630,270,59,105,1
3525,11,55,1144,370,88,154,1
3526,11,55,1062,259,56,101,1
3527,11,56,637,263,58,103,1
3528,11,56,1144,370,88,154,1
3529,11,56,1057,264,57,102,1
3530,11,57,645,255,56,101,1
3531,11,57,1144,370,88,155,1
3532,11,57,1057,267,57,104,1
3533,11,58,652,248,55,100,1
3534,11,58,1144,370,88,155,1
3535,11,58,1054,272,58,105,1
3536,11,59,659,240,54,96,1
3537,11,59,1144,370,88,154,1
3538,11,59,1050,276,59,107,1
3539,11,60,666,233,52,95,1
3540,11,60,1144,371,88,154,1
3541,11,60,1049,281,59,108,1
3542,11,61,673,225,51,92,1
3543,11,61,1144,371,88,154,1
3544,11,61,1045,285,60,110,1
3545,11,62,679,219,50,91,1
3546,11,62,1144,371,88,154,1
3547,11,62,1043,290,61,111,1
3548,11,63,1044,151,41,74,1
3549,11,63,684,214,48,91,1
3550,11,63,1144,371,88,153,1
3551,11,63,1042,294,62,113,1
3552,11,64,1046,156,41,75,1
3553,11,64,690,208,47,89,1
3554,11,64,1144,371,88,153,1
3555,11,64,1040,299,62,114,1
3556,11,65,1048,160,42,76,1
3557,11,65,695,202,46,88,1
3558,11,65,1144,371,88,153,1
3559,11,65,1038,303,63,115,1
3560,11,66,1051,164,42,78,1
3561,11,66,701,196,44,87,1
3562,11,66,1144,371,88,154,1
3563,11,66,1036,307,64,117,1
3564,11,67,1053,168,43,79,1
3565,11,67,706,190,43,86,1
3566,11,67,1144,372,88,154,1
3567,11,67,1034,312,64,118,1
3568,11,68,1055,172,43,80,1
3569,11,68,712,185,42,86,1
3570,11,68,1144,372,88,154,1
3571,11,68,1032,316,65,119,1
3572,11,69,1057,176,44,81,1
3573,11,69,1144,372,88,153,1
3574,11,69,1030,321,66,121,1
3575,11,70,1059,181,44,82,1
3576,11,70,1144,372,88,153,1
3577,11,70,1028,325,67,122,1
3578,11,71,1061,185,45,84,1
3579,11,71,1144,372,88,153,1
3580,11,71,1026,330,67,124,1
3581,11,72,1062,189,45,85,1
3582,11,72,1144,372,88,152,1
3583,11,72,1027,336,69,125,1
3584,11,73,1062,193,46,86,1
3585,11,73,1144,372,88,152,1
3586,11,73,1028,343,70,127,1
3587,11,74,1063,197,47,87,1
3588,11,74,1144,373,88,152,1
3589,11,74,1028,349,71,129,1
3590,11,75,1063,202,48,89,1
3591,11,75,1144,373,88,152,1
3592,11,75,1029,355,72,131,1
3593,11,76,1064,206,49,90,1
3594,11,76,1144,373,88,152,1
3595,11,76,1030,362,73,132,1
3596,11,77,1065,210,49,91,1
3597,11,77,1144,373,88,153,1
3598,11,77,1031,368,75,134,1
3599,11,78,1065,214,50,93,1
3600,11,78,1144,373,88,153,1
3601,11,78,1031,374,76,136,1
3602,11,79,1066,219,51,93,1
3603,11,79,1144,373,88,152,1
3604,11,79,1032,381,77,137,1
3605,11,80,1066,223,52,94,1
3606,11,80,1144,373,88,151,1
3607,11,80,1033,387,78,139,1
3608,11,81,1067,227,53,97,1
3609,11,81,1144,373,88,151,1
3610,11,81,1034,393,80,142,1
3611,11,82,1067,231,53,97,1
3612,11,82,1144,373,88,152,1
3613,11,82,1036,404,82,145,1
3614,11,83,1067,235,53,98,1
3615,11,83,1144,373,88,152,1
3616,11,83,1038,415,83,148,1
3617,11,84,1068,240,54,99,1
3618,11,84,1144,373,88,152,1
3619,11,84,1040,427,85,151,1
3620,11,85,1068,244,54,101,1
3621,11,85,1144,373,88,152,1
3622,11,85,1039,426,87,155,1
3623,11,86,1069,248,54,103,1
3624,11,86,1144,373,88,152,1
3625,11,86,1044,447,89,158,1
3626,11,87,1069,252,55,103,1
3627,11,87,1144,372,88,153,1
3628,11,87,1046,448,91,163,1
3629,11,88,1070,256,55,104,1
3630,11,88,1144,372,88,153,1
3631,11,88,1048,467,92,165,1
3632,11,89,1070,261,55,106,1
3633,11,89,1144,372,88,153,1
3634,11,89,1049,477,94,169,1
3635,11,90,1070,265,56,107,1
3636,11,90,1144,372,88,153,1
3637,11,90,1052,486,96,172,1
3638,11,91,1071,269,56,108,1
3639,11,91,963,152,41,77,1
3640,11,91,1144,372,88,153,1
3641,11,91,1055,505,98,176,1
3642,11,92,1069,273,57,110,1
3643,11,92,963,156,42,78,1
3644,11,92,1144,372,88,153,1
3645,11,92,1059,515,101,182,1
3646,11,93,1067,278,58,112,1
3647,11,93,963,160,43,80,1
3648,11,93,1144,372,88,153,1
3649,11,93,1065,533,103,188,1
3650,11,94,1065,282,59,113,1
3651,11,94,963,164,43,81,1
3652,11,94,1144,372,88,153,1
3653,11,94,1067,556,106,195,1
3654,11,95,1063,286,60,115,1
3655,11,95,963,168,44,82,1
3656,11,95,1144,372,88,153,1
3657,11,95,1074,567,109,201,1
3658,11,96,1062,288,62,117,1
3659,11,96,963,171,45,84,1
3660,11,96,1144,372,88,153,1
3661,11,96,1078,590,112,207,1
3662,11,97,1059,295,63,119,1
3663,11,97,963,175,46,85,1
3664,11,97,1144,372,88,152,1
3665,11,97,1084,617,115,214,1
3666,11,98,1057,299,64,120,1
3667,11,98,962,179,47,86,1
3668,11,98,1144,373,88,152,1
3669,11,98,1089,635,117,220,1
3670,11,99,1055,303,65,122,1
3671,11,99,962,183,48,87,1
3672,11,99,1144,373,88,152,1
3673,11,99,1093,656,120,227,1
3674,11,100,1053,308,66,124,1
3675,11,100,962,187,49,90,1
3676,11,100,1144,373,88,152,1
3677,11,100,1100,682,123,233,1
3678,11,101,1051,312,67,126,1
3679,11,101,962,191,49,90,1
3680,11,101,179,772,123,214,1
3681,11,101,1144,373,88,153,1
3682,11,101,1105,714,126,239,1
3683,11,102,1049,319,68,128,1
3684,11,102,964,195,50,91,1
3685,11,102,198,748,120,209,1
3686,11,102,1144,373,88,153,1
3687,11,102,1111,739,126,239,1
3688,11,103,1046,327,69,130,1
3689,11,103,966,199,51,92,1
3690,11,103,217,702,118,204,1
3691,11,103,1144,373,88,152,1
3692,11,103,1126,794,126,240,1
3693,11,104,1044,334,70,132,1
3694,11,104,967,203,52,94,1
3695,11,104,234,695,115,199,1
3696,11,104,1144,373,88,151,1
3697,11,104,1138,813,126,239,1
3698,11,105,1041,341,72,135,1
3699,11,105,969,208,52,96,1
3700,11,105,254,661,112,194,1
3701,11,105,1144,373,88,151,1
3702,11,105,1155,871,138,204,1
3703,11,106,1039,348,73,137,1
3704,11,106,971,212,53,96,1
3705,11,106,276,630,110,190,1
3706,11,106,1144,374,88,151,1
3707,11,106,1170,927,153,152,1
3708,11,107,1036,356,74,139,1
3709,11,107,973,216,54,97,1
3710,11,107,292,607,107,185,1
3711,11,107,1144,374,88,151,1
3712,11,107,1212,990,126,90,1
3713,11,108,1033,363,75,142,1
3714,11,108,975,220,55,98,1
3715,11,108,309,590,104,180,1
3716,11,108,1144,374,88,151,1
3717,11,109,1031,370,76,145,1
3718,11,109,976,224,55,100,1
3719,11,109,336,563,102,175,1
3720,11,109,1144,374,88,151,1
3721,11,110,1028,377,78,146,1
3722,11,110,978,228,56,102,1
3723,11,110,345,542,99,170,1
3724,11,110,1144,374,88,151,1
3725,11,111,1026,385,79,149,1
3726,11,111,980,232,57,102,1
3727,11,111,362,532,96,165,1
3728,11,111,1144,374,88,150,1
3729,11,112,1028,400,81,153,1
3730,11,112,983,236,57,103,1
3731,11,112,375,512,94,162,1
3732,11,112,1144,374,88,151,1
3733,11,113,1026,404,83,158,1
3734,11,113,986,240,58,105,1
3735,11,113,389,504,92,158,1
3736,11,113,1144,373,88,151,1
3737,11,114,1029,423,86,164,1
3738,11,114,989,243,58,105,1
3739,11,114,402,490,89,154,1
3740,11,114,1144,373,88,153,1
3741,11,115,1029,427,88,167,1
3742,11,115,992,247,58,107,1
3743,11,115,415,476,87,151,1
3744,11,115,1144,373,88,152,1
3745,11,116,1026,443,90,172,1
3746,11,116,995,250,59,109,1
3747,11,116,429,462,85,147,1
3748,11,116,1144,372,88,152,1
3749,11,117,1030,457,93,178,1
3750,11,117,998,254,59,109,1
3751,11,117,442,448,82,144,1
3752,11,117,1144,372,88,154,1
3753,11,118,1036,475,95,182,1
3754,11,118,1001,257,59,110,1
3755,11,118,456,434,80,140,1
3756,11,118,1144,371,88,153,1
3757,11,119,1040,494,90,186,1
3758,11,119,1003,261,60,111,1
3759,11,119,469,420,78,136,1
3760,11,119,1144,371,88,154,1
3761,11,120,1045,519,91,191,1
3762,11,120,1006,264,60,112,1
3763,11,120,483,405,75,133,1
3764,11,120,1144,371,89,154,1
3765,11,121,1047,534,102,196,1
3766,11,121,1009,268,60,114,1
3767,11,121,496,391,73,129,1
3768,11,121,1144,370,89,155,1
3769,11,122,1049,556,108,196,1
3770,11,122,1011,270,61,114,1
3771,11,122,506,382,72,127,1
3772,11,122,1144,370,89,155,1
3773,11,123,1055,580,113,196,1
3774,11,123,1013,273,61,115,1
3775,11,123,516,374,71,125,1
3776,11,123,1144,370,89,155,1
3777,11,124,1068,600,119,196,1
3778,11,124,1014,275,62,116,1
3779,11,124,525,365,70,123,1
3780,11,124,1144,370,89,155,1
3781,11,125,1074,637,125,196,1
3782,11,125,1016,278,63,117,1
3783,11,125,533,350,69,121,1
3784,11,125,1144,370,89,155,1
3785,11,126,1082,651,131,196,1
3786,11,126,1017,280,63,117,1
3787,11,126,541,347,68,119,1
3788,11,126,1144,370,89,156,1
3789,11,127,1087,693,137,197,1
3790,11,127,1019,283,64,118,1
3791,11,127,555,334,67,116,1
3792,11,127,1144,370,89,155,1
3793,11,128,1097,738,143,197,1
3794,11,128,1021,285,64,119,1
3795,11,128,564,325,66,114,1
3796,11,128,1144,369,89,155,1
3797,11,129,1107,767,148,197,1
3798,11,129,1022,287,65,119,1
3799,11,129,571,318,65,112,1
3800,11,129,1144,369,89,155,1
3801,11,130,1118,826,154,197,1
3802,11,130,1024,290,66,120,1
3803,11,130,584,312,64,110,1
3804,11,130,1144,369,89,155,1
3805,11,131,1136,883,160,197,1
3806,11,131,1026,292,66,121,1
3807,11,131,940,160,41,71,1
3808,11,131,594,303,63,108,1
3809,11,131,1144,369,89,156,1
3810,11,132,1153,953,160,128,1
3811,11,132,1026,295,67,122,1
3812,11,132,942,164,41,73,1
3813,11,132,601,297,63,106,1
3814,11,132,1144,370,88,156,1
3815,11,133,1192,1006,112,74,1
3816,11,133,1027,298,67,123,1
3817,11,133,945,168,42,75,1
3818,11,133,608,291,62,105,1
3819,11,133,1144,371,88,157,1
3820,11,134,1028,301,67,123,1
3821,11,134,947,172,43,76,1
3822,11,134,615,285,61,103,1
3823,11,134,1145,371,88,156,1
3824,11,135,1028,304,67,124,1
3825,11,135,950,176,44,78,1
3826,11,135,622,279,60,102,1
3827,11,135,1145,372,87,157,1
3828,11,136,1029,307,68,125,1
3829,11,136,952,180,45,80,1
3830,11,136,629,273,59,100,1
3831,11,136,1145,373,87,157,1
3832,11,137,1029,311,68,126,1
3833,11,137,955,184,46,82,1
3834,11,137,636,267,58,99,1
3835,11,137,1145,373,87,158,1
3836,11,138,1030,314,68,127,1
3837,11,138,957,187,46,83,1
3838,11,138,643,261,57,97,1
3839,11,138,1146,374,87,157,1
3840,11,139,1031,317,68,128,1
3841,11,139,960,191,47,85,1
3842,11,139,650,255,56,96,1
3843,11,139,1146,375,86,157,1
3844,11,140,1031,320,69,129,1
3845,11,140,962,195,48,87,1
3846,11,140,657,249,55,94,1
3847,11,140,1146,375,86,157,1
3848,11,141,1032,323,69,129,1
3849,11,141,965,199,49,88,1
3850,11,141,664,243,55,92,1
3851,11,141,1146,376,86,158,1
3852,11,142,1031,329,70,132,1
3853,11,142,966,204,50,90,1
3854,11,142,669,238,54,91,1
3855,11,142,1148,378,86,158,1
3856,11,143,1031,336,72,134,1
3857,11,143,967,210,51,90,1
3858,11,143,674,233,53,90,1
3859,11,143,1150,380,87,159,1
3860,11,144,1030,343,73,137,1
3861,11,144,968,215,52,91,1
3862,11,144,680,228,52,88,1
3863,11,144,1152,383,87,159,1
3864,11,145,1030,350,75,139,1
3865,11,145,969,220,52,92,1
3866,11,145,685,222,51,88,1
3867,11,145,1153,385,87,160,1
3868,11,146,1029,357,76,142,1
3869,11,146,971,225,53,92,1
3870,11,146,690,217,50,87,1
3871,11,146,1155,387,88,160,1
3872,11,147,1029,363,78,145,1
3873,11,147,972,231,54,93,1
3874,11,147,696,212,49,86,1
3875,11,147,1157,389,88,162,1
3876,11,148,1028,370,79,147,1
3877,11,148,973,236,55,94,1
3878,11,148,701,207,48,83,1
3879,11,148,1159,391,89,162,1
3880,11,149,1028,377,81,150,1
3881,11,149,974,241,56,95,1
3882,11,149,706,202,47,82,1
3883,11,149,1160,393,89,162,1
3884,11,150,1027,384,82,153,1
3885,11,150,975,246,57,96,1
3886,11,150,712,197,46,81,1
3887,11,150,1162,395,89,162,1
3888,11,151,1026,390,84,155,1
3889,11,151,976,251,58,97,1
3890,11,151,717,192,45,79,1
3891,11,151,326,592,100,166,1
3892,11,151,1164,397,90,163,1
3893,11,152,1028,401,86,158,1
3894,11,152,978,257,59,98,1
3895,11,152,719,188,44,78,1
3896,11,152,344,575,98,163,1
3897,11,152,1167,401,91,164,1
3898,11,153,1030,412,88,162,1
3899,11,153,979,264,60,100,1
3900,11,153,721,184,43,77,1
3901,11,153,367,550,96,159,1
3902,11,153,1171,405,91,165,1
3903,11,154,1033,423,90,166,1
3904,11,154,981,270,61,102,1
3905,11,154,723,181,43,76,1
3906,11,154,395,524,94,156,1
3907,11,154,1174,409,92,167,1
3908,11,155,1035,434,92,169,1
